amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	purchase-order-number	price-designation	is-replacement-order	order-item-id
114-0710766-7329054	114-0710766-7329054	2024-04-10T01:25:46+00:00	2024-04-11T00:24:37+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.09										false			false	97851872167001
114-0915503-9082646	114-0915503-9082646	2024-04-05T16:48:58+00:00	2024-04-08T08:41:03+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.24	0.04					0.04		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	97628866698321
114-1036149-0825838	114-1036149-0825838	2024-04-03T14:55:31+00:00	2024-04-04T05:09:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.93					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97497191238321
114-1043316-3763466	114-1043316-3763466	2024-04-03T22:36:13+00:00	2024-04-04T18:34:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78										false			false	97519346451921
114-1045273-9463406	114-1045273-9463406	2024-04-19T00:29:49+00:00	2024-04-20T02:44:03+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.15										false			false	98475224098601
114-1084308-5637813	114-1084308-5637813	2024-04-21T23:53:29+00:00	2024-04-22T08:41:56+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.97					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98656075592281
114-1182193-5624263	114-1182193-5624263	2024-04-10T16:10:42+00:00	2024-04-11T22:40:17+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.23	1.0					1.0				true			false	97943909574601
114-1254469-6097024	114-1254469-6097024	2024-04-11T21:30:14+00:00	2024-04-13T05:45:15+00:00	Cancelled	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Cancelled	0													false			false	98039872807841
114-1429357-8534612	114-1429357-8534612	2024-04-02T18:30:47+00:00	2024-04-03T06:15:56+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.1					0.7			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97457489740201
114-1483303-2072233	114-1483303-2072233	2024-04-24T21:47:29+00:00	2024-04-26T02:11:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.02					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98885468628321
114-1511528-1546626	114-1511528-1546626	2024-04-27T23:30:53+00:00	2024-04-28T20:03:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.23					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99116229354601
114-1540635-5814616	114-1540635-5814616	2024-04-02T04:17:46+00:00	2024-04-03T23:17:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.89					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97435507673801
114-1548322-0983448	114-1548322-0983448	2024-04-03T14:54:59+00:00	2024-04-06T08:38:28+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.86	2.35				0.65	2.35		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	97498777941241
114-1616633-0956236	114-1616633-0956236	2024-04-08T03:03:34+00:00	2024-04-08T20:04:04+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.2										false			false	97757190211201
114-1630072-5951411	114-1630072-5951411	2024-04-03T14:48:27+00:00	2024-04-04T18:19:59+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97496731146561
114-1656410-6706668	114-1656410-6706668	2024-04-18T16:42:26+00:00	2024-04-19T01:27:46+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.93										false			false	98458570162201
114-1694554-9652204	114-1694554-9652204	2024-04-14T19:11:59+00:00	2024-04-17T08:17:17+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.87					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98197383764561
114-1793252-2453823	114-1793252-2453823	2024-04-16T15:37:31+00:00	2024-04-18T05:03:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	13.99	0.52					7.3			MPC-S Percentage Off 2024/04/15 4-21-40-674	MPC-S Percentage Off 2024/04/15 4-21-40-674	false			false	98325720523321
114-1825511-5241814	114-1825511-5241814	2024-04-10T15:21:25+00:00	2024-04-12T21:11:27+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97939542215321
114-1849175-8608213	114-1849175-8608213	2024-04-26T12:56:17+00:00	2024-04-27T06:19:43+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99	1.49				1.0	1.49		PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99040113528681
114-1862714-6255426	114-1862714-6255426	2024-04-28T02:43:13+00:00	2024-04-29T18:27:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.04										false			false	99118456706521
114-2190501-2548224	114-2190501-2548224	2024-04-03T02:59:30+00:00	2024-04-03T07:13:33+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.74					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97483662832201
114-2191783-6110654	114-2191783-6110654	2024-04-26T05:39:28+00:00	2024-04-27T06:20:58+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.08					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99002464915601
114-2210983-7845052	114-2210983-7845052	2024-04-05T00:59:06+00:00	2024-04-06T02:07:08+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.69					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97575657415281
114-2230502-7799448	114-2230502-7799448	2024-04-30T23:11:21+00:00	2024-05-02T05:20:21+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99											false			false	99300919883481
114-2334921-2245019	114-2334921-2245019	2024-04-10T00:30:29+00:00	2024-04-11T00:54:12+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.82					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97847614941081
114-2337180-4473856	114-2337180-4473856	2024-04-10T03:22:11+00:00	2024-04-11T06:22:12+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.88										false			false	97858429307561
114-2351453-6918612	114-2351453-6918612	2024-04-29T21:48:25+00:00	2024-04-30T05:17:39+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.11					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99215795040521
114-2425798-1183449	114-2425798-1183449	2024-04-11T20:02:58+00:00	2024-04-12T08:14:53+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.13										false			false	98026837093241
114-2450653-5597847	114-2450653-5597847	2024-04-14T22:36:57+00:00	2024-04-15T05:15:11+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.72					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98214810982761
114-2504735-5945018	114-2504735-5945018	2024-04-08T02:38:13+00:00	2024-04-09T05:22:53+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.82					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97761337585081
114-2520826-6021020	114-2520826-6021020	2024-04-22T15:39:13+00:00	2024-04-22T23:54:43+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98683243978721
114-2524611-0425057	114-2524611-0425057	2024-04-19T15:17:28+00:00	2024-04-20T07:36:17+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.84					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98541354105081
114-2601111-8858601	114-2601111-8858601	2024-04-26T22:16:43+00:00	2024-04-27T07:38:44+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.84					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99055218967161
114-2646714-6193814	114-2646714-6193814	2024-04-08T20:57:10+00:00	2024-04-12T10:41:07+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.2	0.07				0.65	0.07		US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-480830f3-6ebe-4efa-908f-34234083a9ee	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97792311534201
114-2646714-6193814	114-2646714-6193814	2024-04-08T20:57:10+00:00	2024-04-12T10:41:07+00:00	Shipped	Amazon	Amazon.com			Standard	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.2	0.11				0.65	0.11		US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-480830f3-6ebe-4efa-908f-34234083a9ee	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97792311534241
114-2733417-3519417	114-2733417-3519417	2024-04-17T18:48:12+00:00	2024-04-18T08:54:25+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.05										false			false	98421968066681
114-2824883-0141029	114-2824883-0141029	2024-04-02T03:15:12+00:00	2024-04-02T19:46:49+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.97	0.35					0.35		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	97433281244681
114-2856949-8852261	114-2856949-8852261	2024-04-09T12:35:44+00:00	2024-04-09T23:12:55+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.73					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97812725495761
114-2885130-0046619	114-2885130-0046619	2024-04-30T21:02:09+00:00	2024-05-02T08:14:16+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.93	0.75				1.0	0.75		PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99295166831761
114-2890268-3073027	114-2890268-3073027	2024-04-21T20:45:26+00:00	2024-04-22T09:18:47+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.75					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98641889628921
114-2897283-4073049	114-2897283-4073049	2024-04-16T04:10:20+00:00	2024-04-17T17:31:58+00:00	Cancelled	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Cancelled	0													false			false	98275806609241
114-2907573-7496243	114-2907573-7496243	2024-04-06T17:01:40+00:00	2024-04-07T10:13:43+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.96					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97684854980481
114-2970628-4529018	114-2970628-4529018	2024-04-24T16:51:37+00:00	2024-04-24T22:54:40+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.06					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98858477518921
114-2986812-7967442	114-2986812-7967442	2024-04-13T22:19:43+00:00	2024-04-14T08:50:40+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.93					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98155579996201
114-2988901-4042602	114-2988901-4042602	2024-04-09T04:03:15+00:00	2024-04-09T07:18:11+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.96					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97810683841881
114-3121021-5629051	114-3121021-5629051	2024-04-15T22:24:58+00:00	2024-04-24T15:05:16+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.08										false			false	98264615016241
114-3128387-5592208	114-3128387-5592208	2024-04-04T23:53:52+00:00	2024-04-05T05:03:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.8					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97570607418121
114-3164828-2742619	114-3164828-2742619	2024-04-15T02:30:35+00:00	2024-04-15T18:22:03+00:00	Cancelled	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Cancelled	0													false			false	98227009405401
114-3185895-8809808	114-3185895-8809808	2024-04-08T07:16:38+00:00	2024-04-09T06:04:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.08					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97759425203801
114-3271928-2452237	114-3271928-2452237	2024-04-10T03:33:19+00:00	2024-04-10T08:16:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.88					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97849559148321
114-3327861-2178643	114-3327861-2178643	2024-04-13T13:33:34+00:00	2024-04-14T15:10:06+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.55	0.08									false			false	98136783964201
114-3361400-8169854	114-3361400-8169854	2024-04-05T09:23:26+00:00	2024-04-05T20:27:09+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	2	USD	27.98	2.06	0.99				1.4	0.99		PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97632722409681
114-3474485-2222636	114-3474485-2222636	2024-04-17T13:42:27+00:00	2024-04-17T18:58:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.29	1.0					1.0				false			false	98406691221601
114-3490780-5761033	114-3490780-5761033	2024-04-19T14:49:26+00:00	2024-04-20T19:45:07+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.07										false			false	98540020142561
114-3576869-3324218	114-3576869-3324218	2024-04-06T16:14:26+00:00	2024-04-06T16:14:54+00:00	Cancelled	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Cancelled	0													false			false	97682833638001
114-3698321-9541835	114-3698321-9541835	2024-04-10T21:35:06+00:00	2024-04-11T09:53:04+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97954787975161
114-3732907-9499454	114-3732907-9499454	2024-04-03T06:25:18+00:00	2024-04-04T00:04:25+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.78					0.65			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97483195458721
114-3781020-3579458	114-3781020-3579458	2024-04-28T22:25:30+00:00	2024-04-29T08:09:00+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.87					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99166139627721
114-3787430-6425040	114-3787430-6425040	2024-04-21T00:27:33+00:00	2024-04-23T19:13:40+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.04					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98609077837041
